x,y,u,v,p,vMag
-2.58281354e-01,1.78588766e-01,6.31615520e-01,1.05159745e-01,1.09150791e+00,6.40309870e-01
1.90676326e-02,-2.69525989e-01,6.42493606e-01,1.28395662e-01,1.12316823e+00,6.55197322e-01
1.25490486e-01,-3.28360394e-01,7.16541648e-01,2.06228778e-01,7.56504953e-01,7.45628715e-01
-2.40606730e-01,-2.20726617e-01,5.58900237e-01,1.05556712e-01,3.24195147e-01,5.68780899e-01
-1.51639481e-01,-1.44000417e-02,6.31685138e-01,1.02418289e-01,1.08848059e+00,6.39934063e-01
-2.89814233e-01,-6.72867528e-02,6.42867088e-01,1.59375921e-01,4.10109937e-01,6.62328303e-01
4.56226124e-01,2.91796261e-01,-1.93450794e-01,-1.29408932e+00,-1.49870002e+00,1.30846870e+00
2.16043979e-01,2.44368202e-01,-2.17746124e-01,-4.83526349e-01,-5.37105024e-01,5.30293405e-01
1.92923038e-01,-1.87332819e-01,7.34153241e-02,-8.88844252e-01,-1.00146151e+00,8.91871035e-01
6.23264965e-01,1.84282506e-01,2.92674661e+00,-2.19931483e+00,1.82616282e+00,3.66098762e+00
-7.27533247e-02,1.41454253e-01,-2.67842442e-01,1.07628807e-01,-1.12282500e-01,2.88658172e-01
4.47507159e-01,-1.98362083e-02,-1.85423747e-01,-1.16383612e+00,-1.31865489e+00,1.17851448e+00
3.96048201e-01,-3.95287855e-02,6.62572458e-02,-7.42491603e-01,-7.44345561e-02,7.45442033e-01
-5.74268369e-02,-1.92222771e-01,6.33264303e-01,1.05678931e-01,1.09299612e+00,6.42021596e-01
4.68583184e-01,-2.26232023e-01,4.82749492e-01,-1.24359584e+00,-2.25131251e-02,1.33400810e+00
-3.31722175e-01,-1.73730571e-01,5.04999220e-01,6.82604611e-02,2.68052876e-01,5.09591699e-01
4.05567812e-01,1.19485198e-01,-1.28987759e-01,-7.94656992e-01,-1.09329864e-01,8.05057526e-01
5.55054393e-01,-3.02479163e-01,2.15112329e+00,-1.46217954e+00,1.89877796e+00,2.60101914e+00
-3.72899786e-01,2.05975644e-01,8.27746630e-01,2.63594925e-01,9.06774879e-01,8.68704081e-01
-1.56723671e-01,-3.60037162e-01,5.71008444e-01,1.14018038e-01,3.35702598e-01,5.82280636e-01
2.24352880e-01,2.33720536e-01,-3.99885535e-01,-3.95809293e-01,-2.48075783e-01,5.62648594e-01
-2.36747190e-01,-4.51254095e-02,8.32798362e-01,2.67575562e-01,8.76552284e-01,8.74728382e-01
-3.02694972e-02,-1.29965322e-01,7.56157160e-01,2.35720828e-01,1.13662195e+00,7.92046666e-01
-3.12168504e-01,2.66888834e-01,6.35056734e-01,1.10534981e-01,1.09940398e+00,6.44604564e-01
9.76468557e-02,-3.36876869e-01,6.85797453e-01,1.58719435e-01,1.11880505e+00,7.03924716e-01
-1.34222340e-01,3.60807962e-01,-6.47307158e-01,6.28771186e-01,2.02958778e-01,9.02418852e-01
5.13107913e-01,-1.33734011e-01,1.35727370e+00,-1.58519518e+00,1.01527941e+00,2.08687234e+00
-2.15901000e-01,-1.80858906e-02,7.54630804e-01,2.36942902e-01,1.14667463e+00,7.90954828e-01
5.48414921e-01,1.50082878e-01,1.81614411e+00,-1.85600710e+00,1.21811759e+00,2.59675598e+00
1.62510016e-01,-1.97527304e-01,-2.57270336e-02,-6.55124784e-01,-8.52789462e-01,6.55629754e-01
1.10315441e-01,-2.56969683e-01,4.93433297e-01,8.53258222e-02,2.33337626e-01,5.00756323e-01
-4.62178141e-02,-3.37828109e-01,7.70511866e-01,2.40747586e-01,1.11220920e+00,8.07247102e-01
1.95496145e-01,-3.33467849e-01,8.25749487e-02,-4.79809701e-01,-5.32730758e-01,4.86863405e-01
-2.22437204e-01,-2.36545188e-01,5.75630784e-01,1.16560385e-01,3.40698004e-01,5.87313473e-01
1.73632155e-02,1.50657327e-01,1.08939148e-01,3.53282273e-01,4.01262715e-02,3.69697303e-01
-2.05788775e-01,4.64138615e-02,6.53944969e-01,1.42188713e-01,1.14204848e+00,6.69224679e-01
-2.04930264e-01,2.25214027e-01,7.79524326e-01,2.46921197e-01,6.09663367e-01,8.17696869e-01
-2.86857824e-01,1.75124478e-01,6.73576474e-01,1.73123822e-01,1.17715311e+00,6.95469022e-01
2.71665282e-01,2.02592718e-01,3.67322445e-01,2.48692706e-01,4.28541303e-01,4.43591982e-01
-1.48628811e-01,-1.74953353e-01,8.00431848e-01,2.48807177e-01,1.02609062e+00,8.38210106e-01
5.56601529e-01,-1.47303935e-01,2.10904503e+00,-1.55987453e+00,1.77449775e+00,2.62321925e+00
2.13475159e-01,-9.27494869e-02,-1.82029992e-01,-5.99673033e-01,-3.84483933e-01,6.26691818e-01
-3.68753309e-01,-2.35977726e-01,4.92868990e-01,5.91052622e-02,2.53937304e-01,4.96400326e-01
-3.79641459e-02,-2.21609144e-01,6.31583691e-01,1.04546145e-01,1.09080386e+00,6.40177965e-01
-9.11032242e-02,-2.33843641e-01,7.33923197e-01,2.27911904e-01,1.17435670e+00,7.68496633e-01
3.77777961e-01,-2.62406304e-01,2.69474030e-01,-7.05324829e-01,-2.83915490e-01,7.55049229e-01
6.17722787e-01,-4.50721400e-02,2.91510987e+00,-2.07695341e+00,1.90951729e+00,3.57932973e+00
4.91638919e-02,3.18735438e-01,8.12384248e-01,-5.36317050e-01,2.48897243e+00,9.73449588e-01
2.25083047e-01,2.80962748e-01,-2.90389866e-01,-4.29804146e-01,-3.77527297e-01,5.18707871e-01
9.69817964e-02,1.23041450e-01,2.57698089e-01,-2.88262963e-04,-3.68621588e-01,2.57698238e-01
5.21021675e-02,3.02164037e-01,7.59905696e-01,-4.06655014e-01,2.24657369e+00,8.61872971e-01
4.87201952e-01,-3.51492861e-01,9.51860547e-01,-1.45318258e+00,6.30213439e-01,1.73717535e+00
-3.54801581e-01,1.75195044e-01,8.27538967e-01,2.63240814e-01,9.13431406e-01,8.68398786e-01
4.53088113e-01,-2.34174584e-01,1.24691665e-01,-1.05825520e+00,-5.77007771e-01,1.06557596e+00
-3.05614608e-01,-3.22557087e-02,6.55188322e-01,1.67237982e-01,4.23836291e-01,6.76195443e-01
-2.05078853e-01,-1.12235055e-02,7.17572331e-01,2.20148697e-01,1.19470155e+00,7.50583410e-01
-3.03902995e-01,1.17793247e-01,7.90277481e-01,2.46059880e-01,1.06333077e+00,8.27697992e-01
6.02289467e-01,-5.42568690e-02,2.69994879e+00,-1.92255592e+00,1.90528679e+00,3.31450510e+00
6.57090560e-02,3.87661691e-02,-5.63403249e-01,5.24232984e-01,2.49656752e-01,7.69573569e-01
-1.20155290e-01,-1.07752901e-01,6.50566220e-01,1.34028539e-01,1.13178015e+00,6.64228916e-01
5.19832773e-01,2.58733112e-01,1.21064246e+00,-1.88759172e+00,2.01458141e-01,2.24246693e+00
-6.86606010e-02,1.29205805e-01,-2.64200389e-01,6.77476078e-02,-1.54211313e-01,2.72748202e-01
6.00605094e-01,3.32487255e-01,2.52283740e+00,-2.22167015e+00,1.51515055e+00,3.36162567e+00
-1.63728706e-01,1.14752311e-01,7.75057793e-01,2.39415750e-01,1.08606315e+00,8.11193228e-01
1.97973041e-01,-2.81840708e-01,2.24040393e-02,-8.45308483e-01,-9.81833577e-01,8.45605314e-01
-7.32839739e-03,4.35443351e-02,-2.67987043e-01,1.77662984e-01,-3.70116159e-02,3.21529448e-01
-1.17274873e-02,2.99164340e-02,-2.54207462e-01,2.51481831e-02,-1.99866414e-01,2.55448341e-01
5.09228538e-01,-2.84332457e-01,1.37431335e+00,-1.48087752e+00,1.16962111e+00,2.02033067e+00
5.00875657e-02,2.51170802e-02,-2.86271960e-01,4.90480602e-01,3.27770233e-01,5.67910969e-01
-1.09866313e-01,3.08424739e-01,-7.36319304e-01,5.72686851e-01,2.16300115e-01,9.32811022e-01
6.03618711e-01,-1.92238628e-01,2.75997829e+00,-1.91418111e+00,1.94581473e+00,3.35880470e+00
5.06646963e-01,-3.44180254e-01,1.35992455e+00,-1.43958008e+00,1.20022917e+00,1.98034990e+00
-2.84146539e-01,-1.72665018e-01,5.36606550e-01,9.05800909e-02,3.01848233e-01,5.44197857e-01
-1.54884872e-02,2.10122810e-02,-2.11731762e-01,-7.06582665e-02,-2.95061886e-01,2.23210499e-01
2.01977742e-01,-9.05780379e-02,-3.93533945e-01,-5.22653937e-01,-4.34576273e-01,6.54244661e-01
-8.97513681e-02,-3.62444676e-01,7.91918755e-01,2.52875090e-01,6.36371732e-01,8.31312895e-01
1.27576239e-01,-1.78096095e-01,-9.18588787e-03,-3.26980293e-01,-5.01932323e-01,3.27109307e-01
4.84507659e-01,-1.59425348e-01,7.70378232e-01,-1.47550988e+00,1.72549844e-01,1.66451561e+00
2.22178272e-01,6.53829119e-02,-6.45215988e-01,-2.46225655e-01,4.40582156e-01,6.90601707e-01
5.93051447e-02,-2.98484964e-01,6.75434470e-01,1.72624066e-01,1.17505753e+00,6.97144747e-01
-2.81361468e-01,-1.03283115e-01,6.09031796e-01,1.37873515e-01,3.74319375e-01,6.24442816e-01
1.88189601e-01,3.95724641e-02,-6.24807119e-01,-1.66121975e-01,-2.66203046e-01,6.46514058e-01
6.05022235e-01,-2.73646205e-01,2.80328274e+00,-1.92978561e+00,1.95649397e+00,3.40330219e+00
4.08139652e-01,8.91416699e-03,-3.82072777e-01,-9.46745217e-01,-4.00221407e-01,1.02093387e+00
6.06914912e-01,9.47403764e-02,2.71733618e+00,-2.02308679e+00,1.83614397e+00,3.38774204e+00
1.72841316e-01,-5.04527008e-02,-5.74074268e-01,-5.59693426e-02,-1.22405410e-01,5.76796174e-01
-3.28178988e-01,7.38054514e-02,7.96647668e-01,2.54983604e-01,6.46979690e-01,8.36459279e-01
5.79985038e-01,-3.11152958e-01,2.47768402e+00,-1.66079044e+00,1.97244346e+00,2.98280787e+00
2.34640780e-01,-1.62089918e-01,4.37774271e-01,-6.69582963e-01,6.43847212e-02,7.99992263e-01
-3.65921830e-01,-1.93481731e-01,4.94939387e-01,6.07441217e-02,2.56375730e-01,4.98653054e-01
-3.33614598e-01,-2.64336829e-01,4.94664729e-01,6.04187101e-02,2.56129086e-01,4.98340875e-01
2.88546709e-02,1.95808410e-01,2.92462647e-01,3.09742987e-01,-1.49471879e-01,4.25998956e-01
1.37861313e-01,3.65371399e-01,6.78913116e-01,-1.33965760e-01,1.54164302e+00,6.92004204e-01
-1.70156399e-01,-3.47072240e-01,5.59966803e-01,1.06661037e-01,3.24883640e-01,5.70034564e-01
3.85455378e-01,-6.86470248e-02,3.08958411e-01,-6.57554328e-01,-1.48566276e-01,7.26521134e-01
-1.78351350e-01,2.27844322e-01,2.88374603e-01,-1.82396963e-01,-2.05374882e-01,3.41216296e-01
3.95585360e-01,1.38028209e-01,2.15294003e-01,-5.59970737e-01,3.55181992e-02,5.99932253e-01
5.36368095e-01,2.43021807e-01,1.53867543e+00,-1.94558311e+00,7.39864528e-01,2.48048711e+00
-3.04992920e-01,-2.72963596e-01,4.97900039e-01,6.28689975e-02,2.59955764e-01,5.01853526e-01
2.25906704e-01,-1.82653365e-01,3.70152026e-01,-9.57767665e-01,-3.30374539e-01,1.02680647e+00
4.50716089e-01,1.51279862e-02,-1.31919309e-01,-1.18445933e+00,-1.28104627e+00,1.19178295e+00
6.11096270e-01,2.75975341e-01,2.71100378e+00,-2.19279003e+00,1.68825996e+00,3.48681355e+00
-1.67438482e-01,-2.48801049e-02,6.54284000e-01,1.41564444e-01,1.14126718e+00,6.69423640e-01
6.12460362e-01,1.61549968e-02,2.82208800e+00,-2.03668404e+00,1.88981783e+00,3.48026752e+00
4.36937063e-01,2.95198314e-01,-6.77718163e-01,-1.14617479e+00,-1.14403117e+00,1.33154750e+00
4.21895824e-01,-2.26177730e-01,-6.93880558e-01,-1.06994271e+00,-1.00744617e+00,1.27524412e+00
1.88050085e-01,-2.32804710e-01,2.86568664e-02,-1.00523889e+00,-1.14794445e+00,1.00564730e+00
-2.84202238e-01,-1.03524784e-01,6.01433516e-01,1.33031204e-01,3.66582811e-01,6.15970433e-01
-7.15698958e-02,2.86925773e-02,3.22340637e-01,-1.43242672e-01,-1.25189692e-01,3.52734953e-01
6.24313099e-02,3.23436470e-02,-4.48529720e-01,5.10448277e-01,2.69492805e-01,6.79511845e-01
4.70554169e-01,1.04813820e-01,2.97913343e-01,-1.34310353e+00,-6.90158606e-01,1.37574685e+00
2.35584055e-01,-1.19547565e-01,3.99403632e-01,-4.72227395e-01,1.80610567e-01,6.18483603e-01
8.56560742e-02,-5.04894532e-02,-2.81131119e-01,2.70786047e-01,7.77912587e-02,3.90332907e-01
1.58364749e-01,-2.56108224e-01,1.63215071e-01,-3.92641962e-01,-5.11700988e-01,4.25213903e-01
-3.70408025e-01,1.85929279e-01,8.32821012e-01,2.69962668e-01,8.29750836e-01,8.75483096e-01
1.03591602e-01,-3.37332886e-01,6.90820932e-01,1.62362173e-01,1.09079123e+00,7.09644318e-01
-3.33368279e-01,1.93039620e-05,6.24329329e-01,1.47829816e-01,3.90013933e-01,6.41592383e-01
-1.95854151e-01,-2.60614406e-01,6.06144428e-01,1.36339083e-01,3.71111035e-01,6.21288538e-01
1.70532345e-01,2.73503520e-01,2.25967675e-01,2.97145128e-01,3.65134031e-02,3.73304993e-01
4.46428494e-01,3.86152585e-02,-2.61873722e-01,-1.20076191e+00,-1.42168784e+00,1.22898626e+00
-8.95957016e-02,-1.91897410e-01,6.78764582e-01,1.77586511e-01,1.17962873e+00,7.01611221e-01
2.00246985e-01,1.69126757e-01,-2.61451662e-01,-4.21171367e-01,-6.27739429e-01,4.95723993e-01
-3.65039339e-01,-1.97796253e-01,4.94797558e-01,6.06271774e-02,2.56211996e-01,4.98498023e-01
-2.61263299e-01,-3.29204503e-01,5.00483751e-01,6.48168027e-02,2.62956142e-01,5.04663467e-01
5.78905885e-01,3.11254954e-01,2.19816542e+00,-2.13504219e+00,1.31053102e+00,3.06436563e+00
5.89387432e-02,3.19597155e-01,8.14113736e-01,-5.42986035e-01,2.49979162e+00,9.78578031e-01
-1.24988428e-03,2.54695981e-01,3.63082260e-01,3.46183479e-01,1.02052495e-01,5.01668930e-01
-3.08333840e-01,-4.87107590e-03,7.02129841e-01,1.96985170e-01,4.81356502e-01,7.29238987e-01
5.63501445e-01,-1.87550166e-01,2.22100186e+00,-1.56809390e+00,1.86033201e+00,2.71878052e+00
2.32425366e-01,1.40605468e-01,-5.93163610e-01,-2.40179956e-01,4.99601185e-01,6.39944911e-01
2.02407580e-01,-2.48864249e-01,1.51376724e-01,-9.98758614e-01,-1.05462933e+00,1.01016521e+00
-2.28650481e-01,2.61960109e-01,8.22701335e-01,2.68719137e-01,7.43063092e-01,8.65475297e-01
1.19814650e-01,3.63885594e-02,-7.11004496e-01,5.10262012e-01,1.69695526e-01,8.75154078e-01
-5.06088925e-02,-2.54145286e-01,6.71504617e-01,1.68897703e-01,1.17243135e+00,6.92419589e-01
7.80514019e-02,1.75021747e-01,3.72916430e-01,4.12360191e-01,-8.50300938e-02,5.55974483e-01
3.23327227e-01,-1.35416794e-01,-3.39883491e-02,-5.76848984e-01,-1.31373620e+00,5.77849448e-01
2.44614764e-01,3.11872436e-02,-2.10387036e-02,-6.71023950e-02,1.64037392e-01,7.03232437e-02
-3.35341850e-01,-5.74737544e-04,6.17768884e-01,1.43673018e-01,3.83136153e-01,6.34255707e-01
5.46218007e-01,-7.54754658e-02,1.91766238e+00,-1.59749615e+00,1.57392752e+00,2.49588108e+00
2.74124274e-01,-1.13503574e-01,2.68579155e-01,8.24912935e-02,4.24137950e-01,2.80961871e-01
-2.36986848e-01,8.87192936e-02,6.68867350e-01,1.66164234e-01,1.17003584e+00,6.89198136e-01
5.53552810e-02,2.54737463e-01,4.92224365e-01,-5.14923707e-02,1.30050135e+00,4.94910389e-01
1.56620202e-01,1.18191635e-02,-5.69932461e-01,1.47992000e-01,-1.46215707e-01,5.88833332e-01
-3.41780641e-01,1.18319105e-01,8.25190067e-01,2.69304216e-01,7.45476902e-01,8.68022740e-01
2.47013742e-01,-6.42227388e-02,4.30780739e-01,-1.90507099e-01,3.48963976e-01,4.71025467e-01
2.23021282e-01,-2.56462171e-01,3.44311893e-01,-1.08596325e+00,-7.91041255e-01,1.13923955e+00
5.32911502e-01,-2.06876994e-01,1.76906228e+00,-1.48421884e+00,1.54995275e+00,2.30921793e+00
3.82333596e-01,2.18187602e-01,-6.76008165e-02,-5.23481220e-02,9.81275886e-02,8.54996890e-02
4.51651930e-01,-2.32458841e-02,-8.22518468e-02,-1.16636682e+00,-1.17643201e+00,1.16926336e+00
2.61369389e-01,2.84571041e-01,-1.68962516e-02,-1.00990489e-01,6.37319446e-01,1.02394149e-01
7.11883060e-02,-1.12867044e-01,-1.01506658e-01,-1.68542504e-01,-3.74837160e-01,1.96749017e-01
4.88530472e-02,1.07204189e-01,-1.91409901e-01,5.41785777e-01,1.52195245e-01,5.74603856e-01
6.14030345e-01,1.69417804e-01,2.79552102e+00,-2.12051964e+00,1.80783689e+00,3.50878048e+00
-2.49610316e-01,1.46577055e-01,6.38804793e-01,1.17568150e-01,1.10916853e+00,6.49533570e-01
-2.72068239e-02,2.73214048e-01,4.05531555e-01,4.34176147e-01,-5.83515763e-02,5.94108403e-01
8.71583691e-02,-3.35066925e-01,6.74138069e-01,1.49771675e-01,1.13814843e+00,6.90574884e-01
2.07926985e-01,-3.03754827e-02,-6.32420421e-01,-2.95561463e-01,3.94529849e-02,6.98077500e-01
-2.72712798e-01,-2.63162650e-01,5.08853853e-01,7.10224807e-02,2.72429526e-01,5.13786376e-01
-1.48178318e-01,2.39782806e-01,-1.58867493e-01,-1.32065833e-01,-3.46978128e-01,2.06592023e-01
6.71950932e-02,-2.78168049e-01,7.32497454e-01,2.24078074e-01,1.16575634e+00,7.66004920e-01
4.64448737e-01,-1.27287111e-01,3.26624870e-01,-1.19552314e+00,-3.46837938e-01,1.23933828e+00
1.67549997e-01,2.30946843e-01,1.39413655e-01,1.58106461e-01,-1.26945913e-01,2.10793316e-01
4.14320566e-01,-3.45556918e-01,-7.01985955e-01,-9.33793068e-01,-7.62917101e-01,1.16822684e+00
3.99137686e-01,-1.73293696e-01,-2.15442091e-01,-8.96618724e-01,-2.68433630e-01,9.22139049e-01
5.03659577e-01,3.47311834e-01,8.54272127e-01,-1.74721324e+00,-3.19712162e-01,1.94487405e+00
-2.10443013e-02,2.31053017e-01,2.32252777e-01,-1.22603774e-02,-4.02924180e-01,2.32576147e-01
6.00113591e-01,2.17327885e-01,2.57017040e+00,-2.07993150e+00,1.68145907e+00,3.30634093e+00
4.06484650e-01,1.20863709e-02,-3.08551043e-01,-9.15722549e-01,-3.21758926e-01,9.66308177e-01
5.46906075e-01,-2.23031164e-01,2.00167513e+00,-1.47731817e+00,1.75873578e+00,2.48780465e+00
-1.60099418e-01,2.58795393e-01,-1.42381802e-01,-1.44491494e-01,-3.56591165e-01,2.02855542e-01
2.22853516e-01,2.91215645e-01,-2.25601152e-01,-4.77542222e-01,-4.71254587e-01,5.28150022e-01
5.25620524e-01,6.69552444e-02,1.46644127e+00,-1.74782348e+00,9.29915786e-01,2.28152061e+00
-3.09555771e-01,-1.08821583e-01,5.48746109e-01,9.88238901e-02,3.14071000e-01,5.57573736e-01
-1.51316597e-01,-2.15298825e-01,8.32272053e-01,2.70623088e-01,8.10309231e-01,8.75164926e-01
-1.64254527e-01,3.26618922e-01,-2.79987127e-01,2.85111725e-01,9.61167216e-02,3.99601668e-01
-3.24855464e-01,5.19569929e-02,7.64110684e-01,2.35779330e-01,5.77407002e-01,7.99660563e-01
-3.12710633e-01,2.13630504e-01,6.82438493e-01,1.84921756e-01,1.18740034e+00,7.07049012e-01
-1.56568291e-01,-2.64431959e-01,7.40684032e-01,2.21850201e-01,5.37293613e-01,7.73194909e-01
4.53457460e-01,3.45788287e-01,-3.06778252e-01,-1.26990783e+00,-1.52877307e+00,1.30643737e+00
5.80601924e-01,-2.87770397e-01,2.47860050e+00,-1.67026484e+00,1.96523941e+00,2.98885345e+00
-3.60666649e-01,-5.39325485e-02,5.26101708e-01,8.36380869e-02,2.90727377e-01,5.32708466e-01
-3.01675678e-01,-9.15883316e-02,5.77410340e-01,1.17629573e-01,3.42534959e-01,5.89270234e-01
-1.51797773e-01,-9.61101870e-02,6.99913502e-01,2.03817651e-01,1.19562852e+00,7.28986025e-01
7.75770969e-02,-2.18584442e-01,5.31624436e-01,9.28401500e-02,2.91586161e-01,5.39670110e-01
3.45745919e-01,3.28622269e-01,-1.04366608e-01,-7.74041057e-01,-1.00781763e+00,7.81045437e-01
-3.66986410e-02,-3.20329621e-01,7.22837806e-01,2.24081561e-01,1.19224703e+00,7.56774127e-01
-3.20777255e-01,-3.51845540e-01,4.92559880e-01,5.87645769e-02,2.53635526e-01,4.96052921e-01
4.53730811e-01,1.32819962e-01,-1.41763583e-01,-1.24766207e+00,-1.38099682e+00,1.25569010e+00
-3.70165943e-01,2.11084236e-01,8.19551826e-01,2.57912934e-01,9.53975379e-01,8.59176517e-01
4.39505856e-01,8.56526443e-02,-5.13814807e-01,-1.23696804e+00,-1.42379880e+00,1.33943856e+00
2.84380984e-01,-5.69493731e-02,1.58622339e-01,5.12113631e-01,3.67559195e-01,5.36117017e-01
-2.88567277e-01,8.70087369e-02,7.94908166e-01,2.47524902e-01,1.05063283e+00,8.32554817e-01
1.75604084e-01,2.68022444e-01,1.41709358e-01,1.89774737e-01,-6.21586740e-02,2.36845925e-01
-2.18487462e-01,1.24971928e-01,6.31550908e-01,1.04198322e-01,1.09039581e+00,6.40088916e-01
-2.88084037e-01,-2.22258616e-01,5.12388229e-01,7.35967755e-02,2.76324570e-01,5.17646790e-01
7.63709170e-02,2.37786355e-01,3.87509793e-01,2.68109292e-02,9.44531024e-01,3.88436198e-01
5.77490434e-01,2.17304855e-01,2.23072195e+00,-1.99949837e+00,1.46985960e+00,2.99568272e+00
-3.09044654e-01,7.84559266e-02,8.34193587e-01,2.70101547e-01,8.39448452e-01,8.76831651e-01
3.49151796e-02,-1.22057749e-01,2.12091342e-01,-2.32958019e-01,-3.24151933e-01,3.15043151e-01
-7.78676951e-02,-1.20428806e-01,6.38668418e-01,1.13011762e-01,1.10385144e+00,6.48590028e-01
2.92873854e-01,3.38772430e-01,5.29602766e-01,4.66292739e-01,6.19992793e-01,7.05626011e-01
2.78481074e-02,-3.08780325e-01,6.28800035e-01,1.05171725e-01,1.08979821e+00,6.37534797e-01
3.28784487e-01,2.83755152e-01,-7.17202872e-02,1.02691069e-01,-4.74191546e-01,1.25256762e-01
-2.65055959e-01,-2.20955929e-01,5.28989315e-01,8.53430778e-02,2.94005394e-01,5.35829365e-01
-7.89052611e-03,1.73363436e-01,-1.59653515e-01,5.22440970e-01,1.39134243e-01,5.46290934e-01
3.32833468e-01,3.74964601e-01,1.06398843e-01,1.36746094e-01,-2.83752739e-01,1.73263401e-01
-7.62758877e-02,2.59499202e-02,3.89915526e-01,-4.42287922e-02,6.89067394e-02,3.92415971e-01
2.26372016e-01,-3.57460684e-01,-1.52751133e-01,-7.03326046e-01,-8.44574094e-01,7.19722450e-01
4.99745129e-01,3.57968346e-01,7.71566629e-01,-1.70116758e+00,-4.03661668e-01,1.86796308e+00
3.07021015e-01,2.50994752e-02,-4.42648977e-02,6.86364293e-01,-1.00651935e-01,6.87790155e-01
5.89450720e-01,-3.71046520e-01,2.61973286e+00,-1.75649822e+00,1.98482096e+00,3.15409040e+00
3.95484677e-01,-3.10656359e-01,-1.98611692e-01,-8.78460884e-01,-2.37380296e-01,9.00633156e-01
3.89931126e-01,2.90503441e-03,2.80614614e-01,-6.41223967e-01,-7.94326216e-02,6.99937701e-01
1.23798357e-01,3.72687112e-01,7.79798746e-01,-3.12716424e-01,2.11199951e+00,8.40165257e-01
-1.83302532e-01,-1.56628240e-01,8.32800150e-01,2.70863950e-01,8.09571445e-01,8.75741601e-01
5.97095611e-01,-4.91278027e-02,2.62585926e+00,-1.87835801e+00,1.89340103e+00,3.22852373e+00
-6.63712423e-02,-2.62247593e-01,7.13415980e-01,2.15972438e-01,1.19412458e+00,7.45390117e-01
2.40513757e-02,-1.70380540e-01,7.83212543e-01,2.46526346e-01,6.14766777e-01,8.21095049e-01
2.93837192e-01,2.53578841e-01,4.09430593e-01,7.11534977e-01,5.95965743e-01,8.20923507e-01
1.32687330e-01,-9.30382529e-02,-3.31704646e-01,-1.33829117e-02,-2.42073208e-01,3.31974506e-01
1.26282693e-01,5.81703246e-02,-5.72111130e-01,5.76104820e-01,1.36134595e-01,8.11916232e-01
-1.87943405e-01,1.58653218e-01,7.71840811e-01,2.38997415e-01,1.09703505e+00,8.07996273e-01
3.17315048e-01,2.20745969e-01,2.61173882e-02,6.51956260e-01,9.95157063e-02,6.52479172e-01
-3.30661479e-01,-5.54814626e-02,5.61471820e-01,1.07357696e-01,3.26645732e-01,5.71643472e-01
3.50609592e-01,3.16549930e-01,-5.53815365e-02,-6.91009760e-01,-8.01879883e-01,6.93225503e-01
-3.03467791e-01,-2.45159023e-01,5.01613200e-01,6.56746179e-02,2.64250457e-01,5.05894184e-01
-1.33453015e-01,-1.32456661e-01,7.02832222e-01,2.06325993e-01,1.19520867e+00,7.32491314e-01
6.15370427e-01,2.96011288e-01,2.76800466e+00,-2.23418713e+00,1.69353402e+00,3.55716777e+00
4.58490845e-01,3.73528158e-01,-1.87617302e-01,-1.29465628e+00,-1.49419010e+00,1.30818009e+00
7.57017177e-02,-1.43097408e-01,2.54025757e-02,-2.44808853e-01,-4.31825876e-01,2.46123269e-01
-3.49965493e-01,-3.26972434e-01,4.92050976e-01,5.83829433e-02,2.53013849e-01,4.95502502e-01
-3.45290353e-01,1.31014280e-01,8.30113173e-01,2.70805955e-01,7.77944565e-01,8.73168826e-01
3.05479603e-01,-3.18481936e-01,-1.18768111e-01,-7.56795585e-01,-1.50293410e+00,7.66058326e-01
3.03962841e-01,2.37896090e-01,2.33656749e-01,8.86358321e-01,5.31190872e-01,9.16638732e-01
-1.65737094e-01,-3.33190821e-01,5.82767487e-01,1.21583238e-01,3.47410321e-01,5.95315397e-01
4.39529260e-01,-1.65873731e-01,-2.70458519e-01,-1.08529484e+00,-1.27333200e+00,1.11848676e+00
6.05659659e-01,-3.29475643e-03,2.73143482e+00,-1.96875012e+00,1.88851357e+00,3.36700368e+00
3.26913493e-02,-1.67577926e-01,6.06363654e-01,1.35723844e-01,3.71971130e-01,6.21367753e-01
6.00281193e-01,2.69440334e-02,2.64543462e+00,-1.93658221e+00,1.85901916e+00,3.27851725e+00
4.77310487e-01,-2.96743995e-01,6.98563099e-01,-1.39631557e+00,2.23412529e-01,1.56130958e+00
